id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53065777,🌴 Tropical Apartment w/BALCONY | RESORT W/POOL 🌴UP TO 4,174780501,Stay Sol,,Hallandale Beach,25.98508,-80.12321,Entire home/apt,129,5,5,2022-04-12,0.77,98,154,5,
53090831,Deerfield Cheerful 4Bedroom Home 2 min to beach,429788695,Shinney,,Deerfield Beach,26.31709,-80.10639,Entire home/apt,250,2,0,,,1,0,0,
53067672,Brand New 4/2 Beach Pool- Sleeps 10 Ft Laud By Sea,26043,Sandra,,Fort Lauderdale,26.18914,-80.11093,Entire home/apt,528,5,1,2022-06-07,1,4,320,1,
53091280,"Cozy apartment 2nd floor ,The tides.",304480748,Marcela,,Hollywood,25.98849,-80.11896,Entire home/apt,160,4,7,2022-05-03,1.24,9,0,7,
53091564,Hollywood Dwntown Condo In The Sky King Bed 1 Bath,192099036,JohnCat,,Hollywood,26.01139,-80.14278,Entire home/apt,219,2,24,2022-05-31,3.32,2,179,24,
53067890,Zen Hyde Beach House 3-Bedroom Stunning Intracoastal Views,7624914,Laure,,Hollywood,25.98792,-80.11998,Entire home/apt,361,3,10,2022-05-23,1.35,35,362,10,
53073763,Spectacular Panoramic Ocean and City Views  *Sanitized* 🏊‍♀️🏝,68170225,Gil & Ness,,Hallandale Beach,25.98645,-80.11824,Entire home/apt,527,3,0,,,9,365,0,
53093547,Cheerful bedroom with great window view!,429812317,Etienne,,Miramar,25.989033,-80.285461,Private room,106,3,3,2022-03-31,0.82,2,365,3,
53154350,Lovely 2bedroom condo w/pool in community/tennis,263366838,Jennifer,,Pompano Beach,26.21685,-80.18797,Entire home/apt,89,2,3,2022-02-25,0.42,1,365,3,
53155494,★Luxurious & Comfy★ | Close to Downtown | ♛Hot Tub,412991931,Sam And Dalia,,Fort Lauderdale,26.119011,-80.151733,Entire home/apt,85,3,25,2022-06-15,4.21,7,134,25,
53093633,ONE Bedroom @ Palm Aire,427996505,Ace,,Pompano Beach,26.22531,-80.15802,Entire home/apt,209,1,4,2022-03-15,0.95,10,180,4,
53155633,Stunning Classy Retreat | 5★ DT Location |♛Hot Tub,412991931,Sam And Dalia,,Fort Lauderdale,26.118933,-80.151642,Entire home/apt,146,4,13,2022-05-30,1.89,7,178,13,
53094141,LARGE LUXURY HILTON CONDO/HOTEL,419278231,Tell,,Fort Lauderdale,26.13629,-80.10882,Entire home/apt,200,2,0,,,6,365,0,
53094209,TWO Bedroom at Palm Aire,427996505,Ace,,Pompano Beach,26.22572,-80.1579,Entire home/apt,276,1,5,2022-03-15,0.85,10,180,5,
53157909,Villa Adalene - Luxury with pool,15447096,Myrna,,Hallandale Beach,25.98075,-80.14946,Entire home/apt,8000,3,0,,,2,364,0,
53158222,Townhouse Sunrise,279825348,Julio,,Plantation,26.14272,-80.29651,Entire home/apt,154,2,21,2022-05-03,3.44,1,44,21,
53095722,Lovely apartment with private backyard,40315989,Gabriel,,Sunrise,26.17265,-80.30211,Entire home/apt,88,3,9,2022-06-02,1.34,2,222,9,
53164363,"Amazing Beachfront Resort Condo w/Beach Access, Shared Pool & Hot Tub, AC, WiFi!",156920884,Vacasa Florida,,Fort Lauderdale,26.13066,-80.10258,Entire home/apt,302,2,8,2022-05-05,1.13,28,357,8,
53096334,Comfy Cool Share,423466663,Juan,,Fort Lauderdale,26.144863,-80.139046,Private room,64,30,48,2022-06-08,6.29,3,0,48,
53097682,Ft Lauderdale Townhouse w/ Private Pool & Hot Tub!,65289010,Kelly,,Fort Lauderdale,26.13965,-80.13227,Entire home/apt,391,3,17,2022-05-30,3.02,1,269,17,
53165531,Spacious Condo on the Beach Great Family Spot,245822703,Ron,,Hollywood,25.9883,-80.118,Entire home/apt,307,1,17,2022-04-02,2.29,3,130,17,
53098215,Modern apartment in luxury condominium 1bed/ 1 bat,48976349,Karina,,Hollywood,25.98653,-80.12214,Entire home/apt,150,3,2,2022-05-31,1.46,6,364,2,
53167083,⭐️Seashore⭐️Minutes to Beach/pool house/Mall/Airport,427232779,Michael,,Lauderdale Lakes,26.17393,-80.20222,Entire home/apt,200,3,12,2022-06-15,1.86,5,345,12,
53098694,Modern apartment in luxury condominium- 2 bed/2 ba,48976349,Karina,,Hallandale Beach,25.98682,-80.12343,Entire home/apt,260,3,1,2021-12-25,0.17,6,257,1,
53098966,Amazing studio in luxury condominium,48976349,Karina,,Hallandale Beach,25.98693,-80.12362,Private room,110,3,11,2022-05-30,1.57,6,257,11,
53102724,Cozy Bedroom Ft Lauderdale,39371513,Geraldine,,North Lauderdale,26.22882,-80.23869,Private room,60,5,2,2021-12-02,0.28,5,360,2,
53167164,❤ MODERN Resort BALCONY VIEWS| Resort W/ 2BR2BR & POOL ❤,174780501,Stay Sol,,Hallandale Beach,25.98535,-80.12342,Entire home/apt,239,5,3,2022-05-22,0.57,98,329,3,
53168004,Renovated 2Bedroom/KING bed in heart of Hollywood,149230562,U.N.I Vacation Rentals,,Hollywood,26.0199,-80.14542,Entire home/apt,80,2,15,2022-05-17,2.05,17,102,15,
53103475,Newly renovated 3 bedrooms near the beach and Rest,100352851,Freddy,,Pompano Beach,26.22943,-80.09718,Entire home/apt,236,4,16,2022-06-11,2.35,9,270,16,
53168522,❤ MODERN Resort: BALCONY W/VIEW|Resort & POOL ❤,174780501,Stay Sol,,Hallandale Beach,25.98697,-80.12321,Entire home/apt,139,5,15,2022-06-06,2.06,98,360,15,
53103984,STUNNING 4/2 W/ POOL FIVE MINS FROM BEACH AND MALL,367144357,Jessica,,Pompano Beach,26.25389,-80.12576,Entire home/apt,325,2,5,2022-02-16,0.80,5,310,5,
53169524,"Miami Hollywood Florida 
Building on the beach k99",307736322,Barak,,Hollywood,25.9876,-80.119011,Entire home/apt,165,1,3,2022-03-26,0.54,24,148,3,
53170361,2 Big Homes On 1 Big Lot.Walk to beaches&hotspots!,335412352,Emma,,Fort Lauderdale,26.1,-80.11254,Entire home/apt,897,4,21,2022-06-14,2.94,1,296,21,
53104759,Large 5 BR Pool Home in Hollywood/Mins to Beach,29537330,Dan/ Gio,,Hollywood,26.00561,-80.18069,Entire home/apt,585,3,5,2022-04-11,0.76,32,358,5,
53105261,WONDERFUL SEA VIEWS AT HYDE RESORT !! BY @rent4.us,68488468,Rent4us,,Hallandale Beach,25.98652,-80.11772,Entire home/apt,284,2,22,2022-05-30,3.71,6,56,22,
53170750,❤ MODERN Resort |BALCONY ENDLESS VIEWS- Resort & POOL ❤,174780501,Stay Sol,,Hallandale Beach,25.98682,-80.124,Entire home/apt,102,5,21,2022-05-08,3.25,98,146,21,
53172906,Fantastic Ocean View Pent House on the Beach 1B/1B,277215202,Fernando,,Hollywood,25.98924,-80.119,Entire home/apt,250,4,15,2022-05-10,2.23,2,152,15,
53107674,Life's a Beach! Fun & Stylish 3BR Home + Jacuzzi,344295484,Marci,,Fort Lauderdale,26.11317,-80.14985,Entire home/apt,156,2,36,2022-06-15,4.95,1,130,36,
53173989,Delightful & spacious. Clean & bright.  Location!,1688983,Nicholette,,Pompano Beach,26.26162,-80.10171,Entire home/apt,186,6,18,2022-05-10,2.74,28,335,18,
53107744,Seas the Day Suite,256242795,Emily,,Fort Lauderdale,26.11966,-80.12183,Entire home/apt,349,1,0,,,32,349,0,
53174209,Stunning 4 Bedroom Hollywood By The Sea,422074817,James,,Hollywood,26.01811,-80.12893,Entire home/apt,337,3,15,2022-05-23,2.31,1,347,15,
53108713,Amazing unit for vacation,30384849,Yana,,Hollywood,25.98656,-80.11938,Entire home/apt,203,1,8,2022-05-29,1.37,1,68,8,
53176520,Zen Solitude: House & Heated Pool,4246703,Matthew,,Wilton Manors,26.158897,-80.136559,Entire home/apt,245,3,29,2022-06-08,3.99,66,135,29,
53177400,"1-Bedroom, Private Deck with Shady Mango Tree",4246703,Matthew,,Fort Lauderdale,26.145178,-80.113533,Entire home/apt,78,1,30,2022-05-30,4.21,66,174,30,
53109087,Blue Moon-Entire House- Huge  Pool-Near beach 🏖,97837580,Hamadoun,,Oakland Park,26.19859,-80.14284,Entire home/apt,157,3,33,2022-06-06,5.08,1,124,33,
53182398,5 ⭐️ Brand- New 2BR - Insane Ocean View And Amenities- Infinity-Edge Pool: Paradise Beach,174780501,Stay Sol,,Hollywood,25.9878,-80.12013,Entire home/apt,250,5,10,2022-05-18,1.65,98,168,10,
53183834,Abstract Villa 5br+pool @ Las Olas/ walk 2 beach,34593209,Amazing Vacation,,Fort Lauderdale,26.11819,-80.1256,Entire home/apt,409,1,14,2022-05-31,1.87,6,74,14,
53109935,Lovely condo on Beach - Tides Hollywood,372551122,Arcangelo,,Hollywood,25.98897,-80.11893,Entire home/apt,131,6,0,,,2,145,0,
53184457,Unit 25- Relax In The Pool & Minutes to the Beach,15587716,Samuel,,Fort Lauderdale,26.13717,-80.12175,Entire home/apt,81,2,33,2022-06-15,5.03,14,251,33,
53110470,Beautiful (walk to beach)(2325-3) Villa Blanca,429931779,Nicolas,,Fort Lauderdale,26.15826,-80.10174,Entire home/apt,60,30,2,2022-05-31,0.77,4,147,2,
53185250,"Renovated Central w/ Kitchen, FREE Parking & Shared POOL",430510558,Keyes Property Management,,Fort Lauderdale,26.19584,-80.12341,Entire home/apt,107,2,10,2022-06-13,1.39,5,290,10,
53110586,Beautiful  (walk to beach)(2325-4)Villa Blanca,429931779,Nicolas,,Fort Lauderdale,26.15782,-80.10192,Entire home/apt,57,30,0,,,4,214,0,
53186424,"Amazing Luxury Ranch style home with 5 bedrooms 5 bath, pool, lake, bar, bar bq area, pool table, large living áreas, 1.25 acres, sleeps 8 plus 2 children. Great for families nice green área & privacy.  Ranch style living 15 min from Ft. Laud Airport",394200372,Marcela,,Davie,26.0824,-80.29563,Entire home/apt,1073,6,0,,,1,0,0,
53110626,one private bedroom with parking space,429953160,Alice,,Pembroke Pines,26.01797,-80.40966,Private room,100,1,5,2022-03-14,0.70,1,365,5,
53110629,Wow! Beautiful studio (walk to the beach)(2325-6),429931779,Nicolas,,Fort Lauderdale,26.15936,-80.10303,Entire home/apt,54,30,1,2022-03-31,0.37,4,215,1,
53111965,"Private, Adorable & Cozy 1Bedroom/1 Bathroom, free parking on premises near Beach&Casino",79677789,Maria,,Hollywood,26.02162,-80.18384,Private room,59,1,57,2022-06-10,7.60,2,80,57,
53187478,"Sleek, Modern 2 BR Apartment, Walkable in Los Olas",388805011,Isabel,,Fort Lauderdale,26.12342,-80.1365,Entire home/apt,291,30,0,,,35,365,0,
53113352,Beautiful 3B/2B Townhouse with Lakeview,153164328,Angela,,Lauderhill,26.14342,-80.2249,Entire home/apt,140,3,12,2022-04-16,1.68,1,350,12,
53113361,Charming house w/pool near Sawgrass Mall and beach,134420833,Maria,,Davie,26.11377,-80.3391,Entire home/apt,339,2,10,2022-04-04,1.46,1,2,10,
53187480,"Sleek, Modern 2 BR Apartment, Walkable in Los Olas",388805011,Isabel,,Fort Lauderdale,26.1216,-80.13655,Entire home/apt,236,30,0,,,35,365,0,
53113420,Sirena Crew House,429975054,Jennifer,,Fort Lauderdale,26.09734,-80.15662,Entire home/apt,275,30,0,,,1,365,0,
53187489,"Sleek, Modern 2 BR Apartment, Walkable in Los Olas",388805011,Isabel,,Fort Lauderdale,26.12336,-80.13688,Entire home/apt,226,30,0,,,35,365,0,
53113492,Lovely-Luxury Condo-Resort-close to the Beach,38611650,Elite,,Hallandale Beach,25.99242,-80.14241,Entire home/apt,201,2,2,2021-12-15,0.28,3,365,2,
53187544,"Sleek, Modern 3 BR Apartment, Walkable in Los Olas",388805011,Isabel,,Fort Lauderdale,26.12146,-80.13556,Entire home/apt,278,30,0,,,35,312,0,
53187559,"Sleek, Modern 1 BR Apartment, Walkable in Los Olas",388805011,Isabel,,Fort Lauderdale,26.12279,-80.13548,Entire home/apt,198,30,0,,,35,365,0,
53187568,"Sleek, Modern 2 BR Apartment, Walkable in Los Olas",388805011,Isabel,,Fort Lauderdale,26.12203,-80.13492,Entire home/apt,278,30,0,,,35,365,0,
53187999,Funn in the Sun 3/2 House w/ Pool *Mins frm Beach*,367144357,Jessica,,Pompano Beach,26.25392,-80.12182,Entire home/apt,265,2,6,2022-06-02,0.92,5,330,6,
53188010,Townhouse on the beach 3 bedroom,2001930,Dmitri,,Hallandale Beach,25.97743,-80.12218,Entire home/apt,270,14,0,,,51,365,0,
53114794,Amazing 3Bed/3Bath/Pool table near Las Olas &Beach,47062,Justin,,Fort Lauderdale,26.1484,-80.12307,Entire home/apt,210,3,28,2022-05-29,4.00,1,297,28,
53188642,Coastal Stay in a Luxurious Home 2BR/2BA,109523907,Alexandra,,Hollywood,26.02832,-80.14634,Entire home/apt,265,30,2,2021-12-28,0.33,9,332,2,
53189757,Peaceful Private Room Fort Lauderdale,43975149,Amia,,Fort Lauderdale,26.15481,-80.18503,Private room,55,30,1,2022-02-27,0.27,5,220,1,
53191119,Modern style  1bed/1bath resort style apartment,409020024,Brigita,,Fort Lauderdale,26.17883,-80.09747,Entire home/apt,200,1,30,2022-06-12,5.88,1,287,30,
53115813,Well located 2 bedroom townhouse.,19653732,Javier,,Fort Lauderdale,26.11501,-80.14939,Entire home/apt,130,15,0,,,1,364,0,
53191231,"Cozy, Tropical Hideaway.  Escape to Paradise!",46067375,Toni,,Fort Lauderdale,26.11457,-80.15951,Entire home/apt,145,2,12,2022-04-06,2.71,1,233,12,
53197916,MODERN Resort BALCONY ENDLESS VIEWS- Resort & POOL,174780501,Stay Sol,,Hallandale Beach,25.98721,-80.12234,Entire home/apt,100,5,7,2022-02-24,0.97,98,164,7,
53115980,"Lovely two bedroom, 2 Bath, Pembroke Pine, Quiet",350169845,Tamara,,Pembroke Pines,26.00195,-80.28849,Entire home/apt,185,3,15,2022-05-17,2.13,1,0,15,
53116139,Lush Coral Villa Private Pool and Garden,1340850,Renata,,Fort Lauderdale,26.10805,-80.14275,Entire home/apt,410,2,4,2022-04-24,0.59,12,342,4,
53199344,417 ARTE HEART OF FORT LAUDERDALE,240261510,Julia,,Fort Lauderdale,26.15328,-80.15027,Entire home/apt,308,3,4,2022-05-22,0.62,12,236,4,
53199516,New!  ~ Walk to Las Olas ~ Renovated STUDIO,430671673,Stefanie,,Fort Lauderdale,26.12256,-80.13113,Entire home/apt,118,3,18,2022-05-30,2.50,4,306,18,
53116431,"Sunrise House - Explore, Sleep & Relax! 2BR",202372778,Jonathan,,Hallandale Beach,25.99314,-80.15371,Entire home/apt,121,2,34,2022-06-12,4.68,2,152,34,
53116662,Las Olas Villa with HEATED Salt Water Pool,17843813,Pavel,,Fort Lauderdale,26.10998,-80.1487,Entire home/apt,484,2,22,2022-05-31,3.04,3,279,22,
53200525,New and Renovated! 2 bedroom - sleeps 6 LAS OLAS,430671673,Stefanie,,Fort Lauderdale,26.121569,-80.130264,Entire home/apt,191,4,18,2022-05-31,2.50,4,323,18,
53201777,Beale Cottage,267455405,Moureen,,Miramar,25.98334,-80.24746,Entire home/apt,150,2,23,2022-05-20,3.19,3,346,23,
53117065,Tranquil Retreat w/HEATED POOL. Minutes to Beach,17843813,Pavel,,Dania Beach,26.04707,-80.13646,Entire home/apt,176,3,15,2022-06-13,2.11,3,316,15,
53202375,Private room garden view Miramar FL,193095631,Karina,,Miramar,25.99243,-80.25111,Private room,54,4,6,2022-05-25,1.00,3,81,6,
53124903,Brand new 1 bedroom near beach and restaurants,202994883,Val,,Fort Lauderdale,26.11919,-80.12436,Entire home/apt,698,1,0,,,1,0,0,
53202653,Habitación con espacios compartidos Miramar FL,193095631,Karina,,Miramar,25.9935,-80.2506,Private room,50,7,0,,,3,2,0,
53202679,3|Near Beach|Wifi |Parking|Short&Long Term Stay,104037088,Sorty,,Pompano Beach,26.2387,-80.11609,Entire home/apt,103,4,27,2022-06-14,4.01,8,328,27,
53125840,Hidden Las Olas Gem | Central | 10Min To The Beach,198835140,Leivan,,Fort Lauderdale,26.12504,-80.13804,Entire home/apt,243,3,4,2022-04-03,0.55,1,0,4,
53203086,Tiki-home 🌴 Elite Staycation,417770768,Flore,,Fort Lauderdale,26.0939,-80.19689,Entire home/apt,279,2,25,2022-06-15,3.71,1,262,25,
53126854,Palm-Aire 1 bedroom,428576478,Ryan,,Pompano Beach,26.22572,-80.15882,Entire home/apt,199,2,0,,,1,196,0,
53203758,The Waterman's Retreat Unit N- 2 bedroom waterfront unit,53089798,Jaclyn,,Fort Lauderdale,26.198866,-80.109138,Entire home/apt,169,2,17,2022-06-02,3.09,2,266,17,
53127221,Beautiful(walk to beach)(2325-5) Villa Blanca,429931779,Nicolas,,Fort Lauderdale,26.15852,-80.10163,Entire home/apt,54,10,1,2022-02-03,0.22,4,179,1,
53204864,King Bed LED Light Show Apartment Oasis,177254683,Alef,,Fort Lauderdale,26.15665,-80.17818,Entire home/apt,105,1,50,2022-06-04,6.85,4,52,50,
53127563,Majestic views! Walk/ free shuttle  to the beach!,422476737,Jose,,Hallandale Beach,25.98721,-80.12369,Entire home/apt,250,3,3,2022-03-31,0.46,2,160,3,
53205195,Zen Spectacular 2-Bedroom Penthouse in the Sky Ocean Front View,7624914,Laure,,Hallandale Beach,25.98619,-80.12173,Entire home/apt,323,3,4,2022-03-18,0.75,35,341,4,
53127883,2 bedroom condo on the beach,180168120,Shane,,Hollywood,25.99015,-80.11908,Entire home/apt,299,30,2,2022-04-16,0.83,1,164,2,
53205210,Relax in Luxury on the Beach,7624914,Laure,,Hallandale Beach,25.98561,-80.11908,Entire home/apt,332,3,6,2022-05-29,0.83,35,327,6,
53128037,Awesome location- Steps to the Beach - Apartment 10,205575270,Alexandria,,Fort Lauderdale,26.12728,-80.10459,Entire home/apt,84,1,21,2022-06-11,2.93,27,323,21,
53128038,Lovely 2 bedroom Condo with Pool,401227656,Kari,,Fort Lauderdale,26.12079,-80.12987,Entire home/apt,160,90,0,,,1,0,0,
53128235,Yacht Experience,108612596,Ronald,,Dania Beach,26.05509,-80.112,Entire home/apt,449,2,2,2022-02-27,0.28,2,364,2,
53128395,Steps to the beach- awesome location!! Apt 9,205575270,Alexandria,,Fort Lauderdale,26.12637,-80.1059,Entire home/apt,84,1,14,2022-06-06,2.14,27,342,14,
53210916,04 Mid Century Modern with Splash of Boho Getaway,48683393,Dawn,,Dania Beach,26.04313,-80.14061,Entire home/apt,143,5,36,2022-06-06,4.95,7,126,36,
53211840,"Delightful Key West Styled 1 bedroom Cottage in Dania Beach,  near major highways, shopping, dining and beaches!",125064696,Sherryl,,Dania Beach,26.04702,-80.14523,Entire home/apt,108,5,5,2022-04-11,0.84,1,332,5,
53129374,Tides #2H Vista lateral al mar y piscina,430097963,Marcos,,Hollywood,25.9876,-80.11753,Entire home/apt,165,1,5,2022-04-21,0.86,1,271,5,
53212340,Lovely room in Margate,151595358,Sylvia,,Margate,26.26139,-80.19514,Private room,41,2,2,2022-04-23,0.28,1,59,2,
53129949,Las Olas Blvd & Downtown FUN!,171276506,Kirk,,Fort Lauderdale,26.12271,-80.13333,Entire home/apt,118,1,23,2022-05-30,3.33,3,335,23,
53213717,"Margate, espaciosa casa,",329926090,Jhonn,,North Lauderdale,26.22757,-80.23128,Entire home/apt,280,1,26,2022-06-13,3.86,1,321,26,
53131019,Lush Oasis Cottage in Wilton Manors,20065593,Reinaldo,,Wilton Manors,26.16012,-80.14886,Entire home/apt,118,1,23,2022-06-08,3.19,11,74,23,
53131226,Summerwinds #3- One Bedroom Suite with Laundry,428667216,Kevin,,Deerfield Beach,26.30704,-80.07764,Entire home/apt,129,4,11,2022-06-01,1.63,13,231,11,
53131243,Awesome location by the beach! Penthouse 2b/2b,205575270,Alexandria,,Fort Lauderdale,26.12563,-80.10622,Entire home/apt,300,1,7,2022-04-19,1.18,27,343,7,
53131383,Cheerful 3-bedroom residential home,50526937,Bruno,,Pembroke Pines,26.0092,-80.36606,Entire home/apt,249,1,1,2022-03-27,0.36,2,320,1,
53216046,Cheerful 3 bedroom home with large backyard & pool,220306568,Rudy,,Margate,26.23246,-80.23131,Entire home/apt,200,3,0,,,1,307,0,
53132518,"***MODERN 3BRD HOME Family Friendly, heated pool!",69874782,Jessica,,Fort Lauderdale,26.18411,-80.15888,Entire home/apt,267,3,15,2022-06-13,2.08,6,158,15,
53133517,Unique 3 BR Insta Ready Vacation Home with Patio,429982119,Dhruvil,,Hollywood,25.99694,-80.21616,Entire home/apt,230,2,28,2022-05-29,3.82,1,356,28,
53216694,Beautiful 1 BR condo w/ patio & pool near beach,268806002,Genevieve,,Pompano Beach,26.22407,-80.09318,Entire home/apt,165,14,2,2022-04-30,0.38,1,218,2,
53133697,Amazing 6 Bedrooms 6.5 Baths Villa on 2.9 acres,77334943,Jhonson,,Southwest Ranches,26.041553,-80.340164,Entire home/apt,1350,1,4,2022-06-06,1.97,1,348,4,
53134234,Golden Sand Motel - Efficiency  2 queen beds /courtyard view,397113285,Imad,,Hollywood,26.01677,-80.11642,Private room,173,1,0,,,4,186,0,
53217008,❤ MODERN Resort : POOL - Resort: Modern apartment 2 BR 2 BR & POOL ❤,174780501,Stay Sol,,Hallandale Beach,25.98563,-80.12213,Entire home/apt,229,5,0,,,98,146,0,
53218644,Lovely 1 bedroom apt. with pool and amazing view,166744899,Claudia,,Pompano Beach,26.24045,-80.08994,Entire home/apt,126,3,17,2022-05-31,2.44,1,252,17,
53135322,"Spacious, clean 3B close to Sawgrass and Shopping",366252550,Lorena,,Plantation,26.12154,-80.30635,Entire home/apt,275,8,1,2022-01-02,0.18,1,0,1,
53135526,4th OF JULY BBQ AT CASALINDA NEAR THE BEACH,162705679,Rosa,,Hollywood,26.02925,-80.19256,Entire home/apt,411,4,16,2022-06-13,2.65,1,318,16,
53218764,Beautiful oceanview 1 Bdr condo,277738254,Al,,Hollywood,25.99001,-80.119,Entire home/apt,174,3,0,,,1,358,0,
53145222,"On Fort Lauderdale Beach, Marriott's BeachPlace Towers-2 Bedroom",355450429,Mike,,Fort Lauderdale,26.122242,-80.105156,Entire home/apt,113,1,1,2021-12-24,0.17,12,15,1,
53145247,Breathtaking Views on the Intercoastal,430227088,Christina,,Pompano Beach,26.21696,-80.09956,Entire home/apt,899,5,0,,,1,345,0,
53222597,★★★★★MILLION APARTMENT 2BD/2BA 𝙗𝙮 𝙎𝙏𝘼𝙔 𝙏𝙊𝘿𝘼𝙔. DIRECT OCEAN VIEW. 1 MIN FROM BEACH. 6 GUESTS.,367356493,Associate Of Stay Today,,Hollywood,25.98655,-80.12107,Entire home/apt,264,1,20,2022-06-15,3.21,1,195,20,
53145628,Modern Private Suite Close to The Beach,350684956,Kent,,Dania Beach,26.04251,-80.1417,Entire home/apt,67,2,18,2022-05-10,2.44,5,83,18,
53146845,**Hyde Resort Breathtaking 1/1 W Beach View**(New),367656404,M & S,,Hallandale Beach,25.98628,-80.11916,Entire home/apt,121,2,24,2022-06-03,3.26,6,54,24,
53147956,Nice House. Private Hollywood 2 bedroom house.,138777103,Gigi,,Hollywood,26.02864,-80.15869,Private room,97,30,0,,,14,365,0,
53228242,❤ MODERN Resort -  Spectacular Apartment w/BALCONY & POOL ❤,174780501,Stay Sol,,Hallandale Beach,25.98488,-80.12336,Entire home/apt,89,5,12,2022-05-24,2.09,98,163,12,
53229673,Small Basic Hotel Room at the Beachcomber Resort,126483964,Beachcomber,,Pompano Beach,26.22329,-80.08991,Private room,89,10,5,2022-03-19,0.79,18,180,5,
53149028,3BD/2BA Sailboat Bend Tropical Getaway,214820992,Steven,,Fort Lauderdale,26.11657,-80.15168,Entire home/apt,127,3,20,2022-06-04,2.78,7,263,20,
53230615,Modern and Sleek! - 1 bedroom steps to Las Olas!,430671673,Stefanie,,Fort Lauderdale,26.12266,-80.12985,Entire home/apt,110,1,17,2022-05-30,2.35,4,353,17,
53149894,★Bright & Cozy | 5★ Location |♛Queen Bed | Hot Tub,412991931,Sam And Dalia,,Fort Lauderdale,26.119011,-80.151733,Entire home/apt,95,3,24,2022-06-14,4.09,7,159,24,
